state,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,weights
PA,32,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,3.25,1,1,362,384,22,6.983612071787749e-8
PA,40,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.1,1,1,332,349,17,7.071927279326992e-8
PA,44,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.5,1,1,302,304,2,7.089761061261694e-8
PA,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0.4,1,1,412,439,27,6.977687195883421e-8
PA,33,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.68,1,1,452,464,12,7.010334995034295e-8
PA,64,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7,1,1,392,424,32,7.010334995034295e-8
PA,59,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,14.2,1,1,392,424,32,7.040144508325824e-8
PA,48,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7,1,1,442,449,7,7.152530399596837e-8
PA,44,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,8,1,1,452,499,47,7.046121280623046e-8
PA,55,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.5,1,1,422,434,12,7.028205845718783e-8
PA,28,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.5,1,1,407,449,42,7.02522427747814e-8
PA,45,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9,1,1,422,454,32,7.007360846702485e-8
PA,45,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,39.33,1,1,517,554,37,7.019264854290044e-8
PA,28,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1.5,1,1,1325,1399,74,7.1016749600058e-8
PA,26,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.5,1,1,432,444,12,7.076079717069176e-8
PA,66,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,42.05,1,1,362,409,47,7.074896491314156e-8
PA,68,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,9.78,1,1,422,459,37,6.995476596799332e-8
PA,42,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,8.5,1,1,75,214,139,7.004387933225685e-8
PA,44,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,14,1,1,422,514,92,6.971767238929336e-8
PA,36,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.5,1,1,482,504,22,7.048217921456996e-8
PA,29,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.2,1,1,542,554,12,7.295013611413408e-8
PA,45,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,14,1,1,422,454,32,7.06302703815103e-8
PA,50,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.5,1,1,392,394,2,7.052103019078933e-8
PA,31,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,2.5,1,1,452,469,17,7.034172698064263e-8
PA,48,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,9,1,1,302,364,62,7.082086348283455e-8
PA,64,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,4.63,1,1,362,394,32,7.154556406938144e-8
PA,35,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,10.5,1,1,392,439,47,7.267705842772716e-8
PA,62,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5.3,1,1,452,489,37,7.060062754315409e-8
PA,48,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.1,1,1,422,444,22,7.031188652409353e-8
PA,39,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.5,1,1,225,319,94,7.048217921456996e-8
RI,56,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.5,1,1,452,469,17,7.001416254091186e-8
RI,50,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,15.56,1,1,497,534,37,7.1016749600058e-8
RI,58,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.5,1,1,422,479,57,6.998445808786496e-8
RI,28,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.5,1,1,422,454,32,7.034172698064263e-8
RI,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6,1,1,422,459,37,7.001416254091186e-8
RI,40,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,4.8,1,1,755,954,199,7.445455212514751e-8
RI,25,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.5,1,1,462,484,22,7.267705842772716e-8
RI,41,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,7.2,1,1,1005,1054,49,7.04313227396237e-8
RI,52,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,9.5,1,1,402,524,122,7.588786171044484e-8
RI,57,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.85,1,1,392,414,22,7.341075517577227e-8
RI,32,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.3,1,1,512,559,47,7.052103019078933e-8
RI,59,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9,1,1,422,434,12,7.071927279326992e-8
RI,56,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,30.6,1,1,695,704,9,7.110623380591924e-8
RI,27,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5.5,1,1,437,469,32,7.067079119250945e-8
RI,55,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,2,0,1,442,484,42,7.001416254091186e-8
RI,57,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,6.5,1,1,302,349,47,7.080838615753346e-8
RI,64,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,7.9,1,1,482,514,32,6.992508617617623e-8
RI,51,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,13.2,1,1,542,559,17,7.001416254091186e-8
RI,69,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,2.31,1,1,362,369,7,7.067079119250945e-8
RI,59,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.8,1,1,462,469,7,7.103148888635654e-8
RI,45,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.5,1,1,482,494,12,7.246165633803906e-8
RI,54,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,8.3,1,1,482,604,122,7.001416254091186e-8
RI,55,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.7,1,1,347,469,122,7.04313227396237e-8
RI,60,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,8,1,1,452,499,47,7.02522427747814e-8
RI,64,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,11.5,1,1,332,349,17,7.007360846702485e-8
RI,69,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,7.26,1,1,422,514,92,6.98657635562337e-8
RI,72,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,19.9,1,1,497,529,32,7.077866936618847e-8
RI,31,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,4.5,1,1,895,934,39,7.118231091179724e-8
RI,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.1,1,1,422,434,12,7.203272612253947e-8
RI,42,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.2,1,1,392,404,12,7.004387933225685e-8
SC,66,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,10,1,1,482,494,12,7.065992553257177e-8
SC,28,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.13,0,1,392,399,7,7.1136086657258e-8
SC,57,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,5.7,1,1,295,324,29,7.086785677561955e-8
SC,40,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,19.51,1,1,362,409,47,7.140532093503511e-8
SC,43,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,9,1,1,437,469,32,7.083811529230146e-8
SC,33,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2.6004,1,1,605,614,9,7.04313227396237e-8
SC,64,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.81,1,1,635,644,9,7.19770197406116e-8
SC,35,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.9,1,1,437,454,17,7.004387933225685e-8
SC,25,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1.95,1,0,382,404,22,7.179599571163314e-8
SC,28,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2.28,1,NA,432,454,22,7.074896491314156e-8
SC,27,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6,1,1,352,379,27,7.080838615753346e-8
SC,77,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,11.8,1,1,347,394,47,7.083811529230146e-8
SC,78,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6.7,1,1,392,414,22,7.077866936618847e-8
SC,38,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4.533,1,0,422,439,17,7.137535629865423e-8
SC,29,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2.5,0,1,362,394,32,7.116595190853484e-8
SC,24,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.9,1,1,245,259,14,7.1016749600058e-8
SC,52,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.25,0,1,422,439,17,7.034172698064263e-8
SC,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.032,0,1,482,504,22,7.086785677561955e-8
SC,25,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,392,419,27,7.065992553257177e-8
SC,47,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,5.5,1,1,422,454,32,7.080838615753346e-8
SC,55,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,11,1,1,362,379,17,7.149528954307963e-8
SC,27,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.2,1,1,1395,1424,29,7.086785677561955e-8
SC,67,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,2.9,1,0,845,859,14,7.152530399596837e-8
SC,29,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0.45,1,1,1155,1204,49,7.116595190853484e-8
SC,24,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.2,1,1,482,494,12,7.371943247572042e-8
SC,39,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.7,1,1,452,474,22,7.071927279326992e-8
SC,56,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,11,1,1,332,379,47,7.080838615753346e-8
SC,74,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,3.65,1,1,975,1019,44,7.252280605094702e-8
SC,62,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1,1,497,534,37,7.122571963150706e-8
SC,60,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,15.3,1,1,332,334,2,7.1136086657258e-8
SC,27,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,11,1,1,452,459,7,7.098694629700881e-8
SC,70,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7.9,1,1,542,554,12,7.122571963150706e-8
SC,46,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5,1,1,452,469,17,7.166705128617739e-8
SC,30,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.46,1,1,437,454,17,7.077866936618847e-8
SC,72,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,9.92,1,1,665,674,9,6.992508617617623e-8
SC,33,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.2,1,1,452,484,32,7.11958295649003e-8
SC,62,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.302,1,1,362,369,7,7.065992553257177e-8
SC,43,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,452,464,12,7.11958295649003e-8
SC,41,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,10.8,1,1,412,444,32,7.083811529230146e-8
SC,38,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6.5,1,1,512,544,32,9.132793035821016e-8
SC,36,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.3,1,0,482,494,12,7.077866936618847e-8
SC,44,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,8,1,1,422,469,47,7.143529801778605e-8
SC,58,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8,1,1,472,479,7,7.04525978630997e-8
SC,70,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.7,1,1,332,344,12,7.071927279326992e-8
SC,28,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4.27,1,1,317,324,7,7.083811529230146e-8
SC,54,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.001,1,1,347,379,32,7.083811529230146e-8
SC,32,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.14,0,1,332,344,12,7.212821803702272e-8
SC,66,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,9.501,1,1,347,354,7,7.077866936618847e-8
SC,29,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.5,1,1,1115,1119,4,7.065992553257177e-8
SC,59,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,2.06,1,0,422,469,47,7.206770104185985e-8
SC,61,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.31,1,1,665,694,29,7.122571963150706e-8
SC,65,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,8,1,1,362,399,37,7.06302703815103e-8
SC,67,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,4.825,1,1,482,499,17,7.203746138779273e-8
SC,26,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4,1,1,362,384,22,7.110623380591924e-8
SC,49,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1.8,1,0,332,454,122,7.092737680842495e-8
SC,64,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,3,1,1,452,499,47,6.971767238929336e-8
SC,46,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6,1,1,482,504,22,7.089761061261694e-8
SC,46,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0.55,1,1,482,499,17,6.980649018711434e-8
SC,42,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3.2,1,1,392,409,17,7.19770197406116e-8
SC,56,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.8,1,1,422,444,22,7.089761061261694e-8
SC,53,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.7,1,1,422,434,12,7.068959300145283e-8
SC,36,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,5.74,1,1,317,349,32,7.098694629700881e-8
SC,58,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,2.2,1,1,392,404,12,6.98657635562337e-8
SC,47,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,12.2,1,1,452,514,62,7.083811529230146e-8
SC,49,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,4.2,1,1,452,464,12,7.325689656681515e-8
SC,47,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,7.4,1,1,1025,1049,24,7.077866936618847e-8
SC,29,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1.8,1,1,512,534,22,7.155533091591941e-8
SC,45,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.2,1,1,377,399,22,7.040144508325824e-8
SC,48,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.74,0,1,362,379,17,7.215849538855523e-8
SC,65,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,2.71,1,1,407,444,37,7.128553701606593e-8
SC,58,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,7.7,1,1,392,414,22,7.077866936618847e-8
SC,55,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,7.5,1,1,392,439,47,7.086785677561955e-8
SC,55,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5,1,1,527,544,17,6.995476596799332e-8
SC,30,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,11.4,1,1,462,474,12,7.080838615753346e-8
SC,25,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2,0,1,482,489,7,8.013637452364468e-8
SC,45,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,5.7,1,1,467,479,12,7.092737680842495e-8
SC,64,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,4,1,1,165,179,14,7.243093569493115e-8
SC,67,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,8.2,1,1,482,549,67,7.004387933225685e-8
SC,31,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,2,1,1,542,559,17,7.188645134406083e-8
SC,50,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,3.28,1,1,542,554,12,7.083811529230146e-8
SC,56,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.2,1,1,482,514,32,7.128553701606593e-8
SC,36,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,4,1,1,542,564,22,7.158537030811115e-8
SC,27,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.5,0,1,482,509,27,7.086785677561955e-8
SC,54,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,2.6,1,1,482,494,12,6.971767238929336e-8
SC,34,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.4,0,1,572,594,22,7.089761061261694e-8
SC,32,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.5,1,1,422,459,37,6.989541870729517e-8
SC,50,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,13.12,1,1,422,459,37,7.295013611413408e-8
SC,46,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,7.2,1,1,1025,1044,19,7.116595190853484e-8
SC,45,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4,1,1,332,379,47,7.080838615753346e-8
SC,41,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,8.16,1,1,302,354,52,7.071927279326992e-8
SC,25,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,2.7,1,1,522,544,22,7.130319421658324e-8
SC,39,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,22,1,1,437,454,17,7.083811529230146e-8
SC,37,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0.78,1,1,472,479,7,6.998445808786496e-8
SC,50,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2.9,1,1,452,469,17,7.098694629700881e-8
SC,61,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,6.68,1,1,1185,1189,4,6.998445808786496e-8
SC,41,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2.1,0,1,482,504,22,7.148489609634625e-8
SC,40,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.4,1,1,407,434,27,7.27387169801249e-8
SC,25,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.43,1,NA,332,339,7,7.083811529230146e-8
SC,64,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,7.5,1,1,437,449,12,7.224940292162286e-8
SC,65,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1.51,1,0,452,514,62,7.1016749600058e-8
SC,67,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4.03,1,1,397,419,22,7.06302703815103e-8
SC,42,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,5,1,1,362,394,32,7.110623380591924e-8
SC,59,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3,1,1,362,379,17,7.083811529230146e-8
SC,33,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.5,1,1,362,379,17,7.083811529230146e-8
SC,47,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.5,0,1,422,444,22,7.234042378216356e-8
SC,55,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4,1,1,467,529,62,7.080838615753346e-8
SC,53,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,2.13,1,1,482,494,12,7.149528954307963e-8
SC,49,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15,1,1,467,499,32,7.237078927730649e-8
SC,37,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,3.6,1,1,442,474,32,7.076079717069176e-8
SC,45,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10,1,1,422,439,17,7.071927279326992e-8
SC,72,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,11.9,1,1,512,529,17,7.1136086657258e-8
SC,36,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,40.05,1,1,542,544,2,7.484134523583631e-8
SC,25,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,0,1,452,474,22,7.133344643125414e-8
SC,52,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.9,1,1,507,509,2,7.194681773707384e-8
SC,65,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,4.5,1,0,442,464,22,7.074896491314156e-8
SC,29,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.7,1,1,482,499,17,7.164548652994125e-8
SC,46,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1.8,1,1,452,474,22,7.079082409064281e-8
SC,35,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2.4,1,1,492,514,22,7.098694629700881e-8
SC,40,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4,1,1,452,469,17,7.074896491314156e-8
SC,62,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.196,1,1,482,489,7,7.007360846702485e-8
SC,44,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4.4,1,1,935,949,14,7.077866936618847e-8
SC,32,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0.29,1,1,362,404,42,7.125562211350995e-8
SC,74,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,4,1,1,422,434,12,7.02522427747814e-8
SC,28,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.2,1,1,605,609,4,7.1136086657258e-8
SC,54,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,6,1,1,482,529,47,7.098694629700881e-8
SC,62,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.4,1,1,392,409,17,7.080838615753346e-8
SC,65,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2.8,1,1,285,369,84,7.827073856389666e-8
SC,25,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.2,0,1,327,359,32,7.11958295649003e-8
SC,53,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,5.5,1,1,462,479,17,7.107639334937014e-8
SC,30,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.8,1,1,422,429,7,7.1136086657258e-8
SC,25,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,3,1,1,422,484,62,7.071927279326992e-8
SD,26,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.5,1,1,382,404,22,7.387425249756999e-8
SD,36,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.2,1,1,905,909,4,7.1136086657258e-8
SD,66,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.79,1,1,452,469,17,7.137535629865423e-8
SD,63,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,3.2,1,1,302,339,37,7.051177285320578e-8
SD,38,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6,0,1,392,409,17,7.077866936618847e-8
SD,44,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.5,0,1,452,494,42,7.116595190853484e-8
SD,61,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,20.067,1,1,452,454,2,7.057099701239095e-8
SD,51,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,4.2,1,1,542,559,17,7.092737680842495e-8
SD,42,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,2.5,1,1,422,444,22,7.071927279326992e-8
SD,51,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.8,1,1,442,459,17,7.057099701239095e-8
SD,26,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.5,1,1,795,829,34,7.155533091591941e-8
SD,38,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.67,1,1,422,449,27,7.054137878411082e-8
SD,45,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.96,1,1,407,419,12,7.633153652440307e-8
SD,38,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.5,1,1,422,439,17,7.122571963150706e-8
SD,24,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1.34,1,1,512,529,17,7.11958295649003e-8
SD,45,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15,1,1,332,349,17,7.125562211350995e-8
SD,52,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,6.2,1,1,472,479,7,7.164548652994125e-8
SD,39,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5.13,1,1,437,454,17,7.1016749600058e-8
TN,38,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,4.17,1,1,482,514,32,7.057099701239095e-8
TN,24,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0.3,1,NA,695,704,9,6.998445808786496e-8
TN,36,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,48.02,1,1,332,354,22,7.086785677561955e-8
TN,74,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.7,1,1,382,404,22,7.080838615753346e-8
TN,49,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,3.5,1,1,482,544,62,7.051177285320578e-8
TN,27,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0.4,0,1,815,819,4,7.1016749600058e-8
TN,33,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,10,1,1,452,479,27,7.347238812777494e-8
TN,39,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.4,1,1,337,359,22,7.06302703815103e-8
TN,38,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.8,1,1,785,829,44,7.095715536817704e-8
TN,64,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,10.1,1,1,522,539,17,7.221624803937868e-8
TN,46,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.8,1,1,377,394,17,7.007360846702485e-8
TN,50,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1.3,1,1,512,524,12,7.02224394717322e-8
TN,51,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4,1,1,352,399,47,7.051177285320578e-8
TN,53,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2.6,1,0,347,354,7,7.188645134406083e-8
TN,29,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,9.05,1,1,452,479,27,7.077866936618847e-8
TN,66,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1.9,1,1,392,409,17,7.031188652409353e-8
TN,49,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.9,1,1,392,414,22,7.224940292162286e-8
TN,34,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10.01,1,1,462,474,12,7.16154221777242e-8
TN,58,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2.3,1,1,452,459,7,7.071927279326992e-8
TN,30,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.7,1,1,675,724,49,7.387425249756999e-8
TN,27,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,3,1,1,437,474,37,7.230818062048663e-8
TN,60,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,5.1,1,1,422,454,32,7.010334995034295e-8
TN,52,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,3,1,1,357,389,32,7.175829922567042e-8
