state,age,i_urban,i_drive_to_work,i_physical_disability,socioeconomic_index,poverty_pct,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,personal_nonwage_income,i_health_insurance,i_moved_in_last_year,i_moved_out_of_state_in_last_year,lived_abroad_in_last_year,time_depart,time_arrive,time_commuting,education,ability,weights
TX,52,1,1,TRUE,38.51,240,0,1,0,1,1,0,3.2,0,1,0,0,0,15,19,4,6,-4106.908957515785,3.0115680173919424e-7
TX,51,1,1,FALSE,30.3,501,1,0,0,1,1,0,2.8,0,1,1,0,0,452,469,17,6,-4450.603814812873,2.8908813629356263e-7
TX,50,1,1,FALSE,21.41,501,1,0,0,1,1,0,1.11,0,1,0,0,0,785,814,29,7,1226.6279204128728,2.944719535201899e-7
TX,52,1,1,FALSE,47.04,501,0,1,0,1,1,0,9,0,1,1,0,0,542,564,22,6,-8024.273554125277,2.956550799974705e-7
TX,37,1,1,FALSE,27.84,501,0,1,1,1,0,0,12,0,1,0,0,0,265,284,19,11,9981.472536757283,2.949446549550974e-7
TX,69,1,1,FALSE,17.25,266,0,1,0,0,1,0,2.8,0,1,0,0,0,382,404,22,2,-13326.018342211595,2.917680693769619e-7
TX,45,1,1,FALSE,40.29,501,0,1,1,1,1,1,7.5,0,1,0,0,0,407,469,62,11,8719.7023077770209,2.9923204512996447e-7
TX,32,1,1,FALSE,25.45,155,1,0,0,1,0,0,3,0,1,0,0,0,422,459,37,8,2976.0963386808053,3.636443730553383e-7
TX,38,1,1,FALSE,48.78,501,0,1,1,1,0,0,8.9,0,1,1,0,0,795,834,39,10,5082.948668957426,2.958922550158385e-7
TX,43,1,1,FALSE,35.78,167,0,1,0,1,0,0,2.08,0,0,0,0,0,392,419,27,6,-4235.968129595148,3.3256551214815447e-7
TX,37,1,1,FALSE,58.25,501,1,0,1,1,1,1,6.5,0,1,0,0,0,392,409,17,11,2535.115686724581,2.9660488207130564e-7
TX,63,1,1,FALSE,26.24,188,1,0,0,1,0,1,2.5,0,1,0,0,0,362,379,17,6,-2877.4569042097064,3.258580588942185e-7
TX,25,1,1,FALSE,21.41,287,0,1,0,1,0,0,1,0,1,1,0,0,482,529,47,7,1226.6279204128728,2.9025039528828687e-7
TX,55,0,1,FALSE,19.56,222,0,1,0,1,0,1,2.9,0,1,1,0,0,472,479,7,6,-76.47848308747598,2.9389622019885496e-7
TX,61,0,1,FALSE,31.75,501,1,0,0,1,1,0,5.6,0,1,0,0,0,362,389,27,7,-1672.203643228011,3.0282590307016067e-7
TX,37,1,1,FALSE,28.43,243,1,0,1,1,0,0,3.2,0,1,1,0,0,452,494,42,11,5547.719081179766,3.094712380989988e-7
TX,44,1,1,FALSE,47.88,501,0,1,1,1,0,0,7,0,1,0,0,0,422,444,22,10,4208.34138749904,2.929407156962398e-7
TX,63,1,1,FALSE,43.51,501,0,1,1,1,1,0,57.9,0,1,0,0,0,572,594,22,10,1229.648117008037,2.922365836131032e-7
TX,47,1,1,FALSE,25.83,116,0,1,0,0,0,0,1.5,0,1,0,0,0,422,429,7,2,-8485.997471402374,2.931757898135507e-7
TX,63,1,1,FALSE,24.95,191,0,1,0,0,1,1,4,0,0,0,0,0,542,559,17,1,-14393.08496456642,2.910666559471332e-7
TX,62,1,0,FALSE,43.51,501,0,1,1,1,1,0,9,0,1,1,0,0,422,424,2,11,4441.458603844963,2.944719535201899e-7
TX,42,1,1,FALSE,29.13,272,1,0,0,1,0,0,3.6,0,1,0,0,0,377,404,27,6,-682.9503164910038,3.0761832353121634e-7
TX,52,1,1,TRUE,24.95,129,0,1,0,1,1,0,2,0,0,1,0,0,1125,1164,39,6,-793.6820816563559,2.904833871143643e-7
TX,44,1,1,FALSE,61.07,501,0,1,0,1,1,0,6,0,1,0,0,0,1005,1069,64,8,-3624.6848441950306,2.9153408398383237e-7
TX,77,1,1,FALSE,48.78,501,0,1,1,1,1,1,7,0,1,0,0,0,542,604,62,10,5082.948668957426,2.9553656128341037e-7
TX,25,1,1,FALSE,44.13,501,1,0,1,1,1,0,1.5,0,1,1,1,0,542,574,32,10,7176.985381088503,3.0224472419843925e-7
TX,30,1,1,FALSE,23.52,407,0,1,0,1,1,0,5.3,0,0,1,0,0,362,409,47,7,2334.020542491773,3.3190205231388736e-7
TX,42,1,1,FALSE,0,501,0,1,1,1,1,0,42,0,1,0,0,0,362,394,32,11,7930.782000998472,2.96129613606193e-7
TX,62,1,1,TRUE,24.87,252,1,0,0,1,1,1,2.85,0,1,0,0,0,605,624,19,6,-3690.9566529082804,2.952996613568557e-7
TX,61,1,1,FALSE,64.09,501,0,1,1,1,1,0,7.5,0,1,0,0,0,392,454,62,10,-971.1803627008267,2.916510540512491e-7
TX,27,1,1,FALSE,57.27,381,0,1,1,1,0,0,5,0,1,0,0,0,392,429,37,11,905.9486577774223,3.034579776562087e-7
TX,29,1,1,FALSE,38.51,400,0,1,1,1,0,0,3.1,0,1,0,0,0,392,409,17,10,6772.613348812269,3.021236567920105e-7
TX,54,1,1,FALSE,30.61,280,0,1,0,1,1,0,4.5,0,0,0,0,0,332,364,32,6,-1622.097193943002,2.917680693769619e-7
TX,57,1,1,FALSE,58.54,501,0,1,1,1,1,1,19,0,1,0,0,0,392,429,37,10,143.35706429052516,2.932933950931204e-7
TX,33,1,1,FALSE,39.65,481,1,0,0,1,0,0,2,0,1,0,0,0,422,454,32,7,-2923.7846227163436,3.113349358443961e-7
TX,24,0,1,FALSE,22.61,464,0,1,0,1,0,0,4,0,1,0,0,0,452,474,22,6,941.8078845576019,3.024684160436656e-7
TX,32,1,1,FALSE,80.26,501,1,0,1,1,0,0,9.5,0,1,0,0,0,422,474,52,11,966.5413233556828,3.0007266043162324e-7
TX,50,1,1,FALSE,70.46,306,1,0,1,1,1,1,4.7,0,1,1,0,0,945,959,14,10,1464.3786033805845,2.8932022853841965e-7
TX,26,1,1,FALSE,47.04,11,0,1,1,1,0,0,0.151,0,0,0,0,0,467,479,12,10,2280.5057907484006,2.916510540512491e-7
TX,44,1,1,FALSE,42.08,290,0,1,0,1,1,0,6.5,0,1,0,0,0,482,494,12,8,5599.798655731856,3.0922356116074987e-7
TX,48,1,1,FALSE,19.56,153,1,0,0,1,0,0,2,0,0,0,0,0,482,494,12,6,218.88069309686125,2.899012453707762e-7
TX,49,0,1,FALSE,27.07,501,1,0,0,1,0,0,1.58,0,1,0,0,0,527,559,32,8,3804.4877711239096,2.9926963391717357e-7
TX,42,1,1,FALSE,47.88,501,0,1,0,1,0,0,12.6,0,1,0,0,0,482,529,47,6,-6671.1809188290135,2.9624836178526196e-7
TX,55,1,1,FALSE,31.33,501,0,1,0,1,1,1,5.5,0,1,0,0,0,275,319,44,6,587.6983468814515,2.9731916511453845e-7
TX,57,1,1,FALSE,64.09,501,1,0,0,1,1,1,3,0,1,0,0,0,422,444,22,6,-11850.702669028879,2.8908813629356263e-7
TX,51,1,1,FALSE,25.45,167,1,0,1,1,1,0,1,0,1,0,0,0,905,914,9,10,8179.175200187121,2.936464840267039e-7
TX,46,1,1,FALSE,33.82,501,0,1,0,1,1,0,10,0,1,0,0,0,482,504,22,6,-4627.26204707149,3.0724902910224844e-7
TX,50,1,1,FALSE,28.77,412,1,0,0,1,0,0,5.4,0,1,0,0,0,362,409,47,6,-2986.2646649175513,2.8677706342059645e-7
TX,32,1,1,FALSE,26.62,449,0,1,0,1,0,0,5.89,0,1,1,0,0,422,454,32,8,3125.3346000312413,3.032149513445204e-7
TX,51,1,1,FALSE,26.02,76,0,1,0,1,0,0,1,0,1,0,0,0,392,414,22,7,1161.991157595332,3.0188166243762904e-7
TX,39,1,1,FALSE,47.3,178,1,0,0,0,1,0,3,0,0,0,0,0,512,534,22,5,-8622.77993120292,3.070030708096963e-7
TX,55,1,1,FALSE,42.08,368,1,0,0,1,0,0,5.3,0,1,0,0,0,317,349,32,6,160.03750256783087,2.92002235873328e-7
TX,63,0,1,FALSE,60.08,501,0,1,1,1,1,0,4.9,0,1,0,0,0,387,404,17,10,-1046.7805603596698,3.043798166469338e-7
TX,73,0,1,FALSE,38.51,501,1,0,0,1,1,1,15.97,0,1,0,0,0,422,469,47,6,-3432.30325132508,3.391505080488233e-7
TX,37,1,1,FALSE,29.13,139,0,1,0,1,0,0,1.83,0,0,1,0,0,635,649,14,7,850.8728481078433,3.0382286985832893e-7
TX,28,0,1,FALSE,24.95,192,0,1,0,1,1,1,2.4,0,1,0,0,0,1025,1054,29,7,3158.7831382328477,3.345170216565761e-7
TX,65,1,1,FALSE,24.87,501,1,0,0,1,1,1,10.09,0,1,0,0,0,605,619,14,7,-971.0760763262697,2.976769288337647e-7
TX,30,1,1,FALSE,24.39,249,1,0,0,1,0,0,4.32,0,1,0,0,0,412,504,92,7,186.16748342175197,2.909499119087618e-7
TX,30,1,1,FALSE,38.51,197,1,0,0,1,0,0,6.6,0,1,1,0,0,725,754,29,6,-3432.3032513250837,3.303149747497808e-7
TX,49,1,1,FALSE,37.97,364,1,0,1,1,0,0,4.5,0,1,0,0,0,467,479,12,10,8512.914842476564,2.935287421820871e-7
TX,57,1,1,FALSE,36.09,404,0,1,0,1,1,1,9.2,0,1,0,0,0,302,364,62,6,-2007.5889594961045,2.905999506440151e-7
TX,67,0,1,FALSE,26.31,501,0,1,0,0,1,1,6.8,0,1,0,0,0,392,404,12,5,-3164.0925042194094,2.9879857538963205e-7
TX,51,1,1,FALSE,24.87,501,1,0,0,1,1,0,2.4,0,1,0,0,0,302,329,27,7,-936.7494232639215,3.551954159405598e-7
TX,40,0,1,FALSE,25.53,177,0,1,0,1,1,1,5,0,1,0,0,0,362,374,12,8,4836.805260358829,3.072691919504974e-7
TX,47,1,1,FALSE,17.25,273,1,0,0,0,1,0,1.4,0,1,0,0,0,332,349,17,4,-5873.919520745649,2.963671559106175e-7
TX,69,1,1,FALSE,47.88,501,1,0,0,1,1,0,7.32,0,1,0,0,0,422,454,32,6,-7270.89743077791,2.9153408398383237e-7
TX,61,0,0,FALSE,58.54,501,1,0,1,1,1,0,11.4,0,1,0,0,0,422,424,2,10,143.35706429051152,3.0366165465176297e-7
TX,65,1,1,TRUE,28.43,481,1,0,0,1,1,1,4.47,0,1,0,0,0,412,449,37,7,-5331.803225148287,2.9482641101382146e-7
TX,61,0,1,FALSE,60.08,501,1,0,1,1,1,0,4.5,0,1,0,0,0,422,439,17,10,-1057.1868021311177,2.954051131698299e-7
TX,29,0,1,FALSE,25.19,52,0,1,0,1,0,0,0.7,0,0,0,0,0,362,384,22,7,-744.9354258547428,2.9528877488364456e-7
TX,45,1,1,FALSE,64.27,501,0,1,1,1,1,0,12.503,0,1,0,0,0,497,529,32,11,3176.9081424566293,2.909499119087618e-7
TX,31,1,1,FALSE,39.8,239,0,1,0,1,1,0,6.9,0,1,0,0,0,422,444,22,8,2350.4804944266434,2.9247111273656893e-7
TX,35,1,1,FALSE,21.41,349,1,0,0,1,0,0,6.6,0,0,0,0,0,422,439,17,7,1760.9923360654648,2.9971211797897837e-7
TX,26,1,1,FALSE,33.13,501,0,1,0,1,1,0,8,0,1,0,0,0,497,504,7,6,-6213.050398704872,3.033364409968531e-7
TX,29,1,1,FALSE,58.25,501,0,1,1,1,1,0,7.5,0,1,0,0,0,185,219,34,10,-184.76488985743345,3.032149513445204e-7
TX,44,1,1,FALSE,36.79,139,0,1,0,1,1,1,3.4,0,1,0,0,0,845,854,9,6,-5121.452125758506,2.9755762812441887e-7
TX,25,1,0,FALSE,64.09,372,0,1,0,1,0,0,4.9,0,1,0,0,0,392,594,202,7,-9328.226453138419,2.952996613568557e-7
TX,27,1,1,FALSE,31.06,212,1,0,0,1,0,0,3.7,0,1,1,0,0,422,439,17,7,-1472.491434454725,3.0798804679051616e-7
TX,41,1,1,FALSE,47.88,501,0,1,1,1,1,0,24,0,1,0,0,0,412,434,22,11,6328.5054521321435,2.957736445690321e-7
TX,34,1,1,FALSE,26.02,438,1,0,1,1,0,0,3,0,1,0,0,0,332,349,17,10,9321.632887341371,3.349646213184792e-7
TX,58,1,1,FALSE,47.88,501,0,1,0,1,1,0,7,0,1,0,0,0,392,424,32,7,-3951.300342247001,2.960109113556398e-7
TX,66,1,1,FALSE,18.74,134,0,1,0,0,1,1,2.46,0,1,0,0,0,302,319,17,0,-16856.014117413095,2.900175836569616e-7
TX,34,1,1,FALSE,47.88,191,0,1,0,1,0,0,2.52,0,0,1,0,0,605,619,14,6,-7270.897430777906,4.2799873086321505e-7
TX,45,1,1,FALSE,46.45,387,1,0,1,1,1,0,2.8,0,1,0,0,0,512,534,22,10,1715.2430489973813,2.8712258549030454e-7
TX,55,0,1,FALSE,13.88,202,1,0,0,1,1,1,0.4,0,1,0,0,0,452,464,12,6,804.0066129924753,3.126365586151168e-7
TX,40,1,1,FALSE,35.78,228,0,1,1,1,0,0,3,0,0,1,0,0,352,399,47,10,7103.58970006456,3.0761832353121634e-7
TX,40,0,1,FALSE,53.6,501,1,0,1,1,1,0,4.8,0,0,0,0,0,527,539,12,10,3066.2412216237717,3.0933212424059564e-7
TX,27,0,1,FALSE,27.6,501,0,1,1,1,1,0,3.51,0,1,0,0,0,422,434,12,10,8293.157445398167,2.9785864224943727e-7
TX,31,0,1,FALSE,24.95,501,0,1,0,1,0,0,3,0,1,0,0,0,447,449,2,6,-793.6820816563586,3.0366165465176297e-7
TX,24,1,1,FALSE,36.72,236,0,1,0,1,0,0,0.1,0,1,1,0,0,382,414,32,6,-2023.8051772734543,2.932933950931204e-7
TX,56,1,1,FALSE,46.67,501,1,0,1,1,1,0,9.2,0,1,0,0,0,407,429,22,10,2865.991854921609,2.9188512997848215e-7
TX,50,1,1,FALSE,21.76,381,0,1,0,0,0,0,5,0,0,0,0,0,482,504,22,3,-8563.460738274756,3.0528668077393864e-7
TX,52,1,1,FALSE,60.08,279,1,0,1,1,1,0,5,0,1,0,0,0,362,389,27,10,-1057.1868021311175,3.032149513445204e-7
TX,75,0,1,FALSE,38.51,446,0,1,0,1,1,1,5.8,0,1,0,0,0,542,604,62,7,-1387.0283809337707,2.9366475559345033e-7
TX,24,1,1,FALSE,56.44,501,0,1,1,1,0,0,3.5,0,1,0,0,0,402,454,52,10,2931.3030641189252,3.003132546297233e-7
TX,61,1,1,FALSE,60.08,501,1,0,1,1,1,0,5.5,0,1,0,0,0,422,444,22,10,-1046.7805603596698,2.9130027955387477e-7
TX,67,1,1,FALSE,47.04,501,1,0,1,1,1,0,2.73,0,1,0,0,0,1025,1084,59,11,5575.12932878478,2.9388210440430523e-7
TX,30,1,1,FALSE,23.63,139,0,1,0,1,1,0,4.2,0,0,0,0,0,522,534,12,6,-667.4289357756425,3.073720796281378e-7
TX,60,1,1,FALSE,36.09,501,0,1,0,1,1,0,11,0,1,0,0,0,407,449,42,6,-6636.098886997213,2.969618163541513e-7
TX,30,1,1,FALSE,24.87,381,0,1,0,1,0,0,5,0,1,0,0,0,422,454,32,7,-971.0760763262697,3.1889881916336887e-7
TX,41,1,1,FALSE,47.63,478,0,1,0,1,1,0,10,0,1,0,0,0,392,414,22,8,-2776.5260853201544,2.9235382549310293e-7
TX,32,1,1,FALSE,30.85,195,1,0,0,1,1,0,2,0,1,0,0,0,482,529,47,6,-5499.563605577616,2.956550799974705e-7
TX,32,1,1,FALSE,63.81,306,1,0,1,1,1,0,3.6,0,1,0,0,0,377,414,37,10,3176.1126677280554,2.949446549550974e-7
TX,52,1,1,FALSE,31.27,495,0,1,0,0,1,1,2.8,0,0,0,0,0,302,334,32,6,-1422.5974346985686,2.939999829725506e-7
TX,52,1,1,FALSE,47.88,501,1,0,1,1,1,0,4.4,0,1,0,0,0,572,599,27,10,3608.6248755501438,2.934110458767637e-7
TX,60,1,1,FALSE,31.33,501,0,1,0,1,1,0,15.204,0,1,0,0,0,275,334,59,6,-1473.6003813473508,2.9247111273656893e-7
TX,38,1,1,FALSE,23.05,310,0,1,0,1,1,0,3.5,0,0,0,0,0,592,604,12,6,-3124.7022642193915,3.114595672976181e-7
TX,35,1,1,FALSE,38.51,242,1,0,0,1,0,0,3.2,0,1,0,0,0,542,584,42,6,-3432.3032513250855,2.9141715915720684e-7
TX,30,1,1,FALSE,30.3,501,1,0,1,1,1,0,2.6,0,1,0,0,0,527,544,17,10,6876.066155297713,2.9071655927466336e-7
TX,59,1,1,FALSE,32.82,494,0,1,0,1,0,0,6.5,0,1,0,0,0,512,529,17,7,-1412.2781464217333,3.073720796281378e-7
TX,83,0,1,FALSE,30.3,501,1,0,0,1,0,1,20.15,0,1,0,0,0,362,454,92,7,-1283.5755744483176,2.9785864224943727e-7
TX,49,1,1,FALSE,49.09,501,1,0,0,1,1,0,7.3,0,1,0,0,0,392,464,72,8,-3462.649019803541,2.994719886970585e-7
TX,40,1,1,FALSE,24.19,501,1,0,0,1,1,1,8.5,0,1,0,0,0,407,424,17,6,1436.49455732551,3.0467593364088436e-7
TX,32,1,1,FALSE,40.29,335,1,0,0,1,1,0,2.7,0,0,0,0,0,437,444,7,7,-2159.819998551031,2.935287421820871e-7
TX,49,1,1,FALSE,24.95,350,0,1,0,0,1,0,4.2,0,1,0,0,0,347,384,37,6,-793.6820816563586,2.9624836178526196e-7
TX,62,1,1,FALSE,47.88,501,0,1,0,1,0,1,6.8,0,1,0,0,0,935,959,24,7,-3951.300342246999,2.9270582338411496e-7
TX,68,1,1,FALSE,36.31,219,0,1,0,1,1,1,3.86,0,1,0,0,0,422,439,17,6,117.06186040714238,2.8932022853841965e-7
TX,42,0,1,FALSE,37.92,454,1,0,0,1,1,0,7,0,1,0,0,0,472,484,12,6,-1502.5752040439693,3.040205272851565e-7
TX,35,0,1,FALSE,63.81,419,0,1,1,1,1,0,5,0,1,0,0,0,482,494,12,10,2330.2174100153316,2.940120196749542e-7
TX,72,1,1,FALSE,47.88,501,0,1,0,1,1,1,17.33,0,1,0,0,0,392,454,62,7,-4551.016854195892,2.910666559471332e-7
TX,48,1,1,FALSE,24.6,90,0,1,0,0,1,0,2.4,0,0,0,0,0,302,324,22,2,-10687.871696424794,3.2365148767888056e-7
TX,53,1,1,FALSE,54.25,501,1,0,1,1,1,1,9,0,1,0,0,0,452,479,27,10,509.22421504626254,2.8966870377030953e-7
TX,50,0,1,FALSE,37.97,501,0,1,0,1,0,0,3.6,0,1,0,0,0,665,674,9,8,310.55826501033516,3.0618253133815427e-7
TX,24,0,1,FALSE,48.65,501,0,1,1,1,0,0,1.8,0,1,0,0,0,467,484,17,10,5193.978820484741,2.984457595333231e-7
TX,58,1,1,FALSE,58.54,441,0,1,0,1,1,0,8,0,1,0,0,0,452,484,32,8,-4697.701514555767,2.9376427142823433e-7
TX,62,1,1,FALSE,38.51,352,1,0,0,1,1,0,3,0,1,0,0,0,332,394,62,6,-2366.624915837325,2.922365836131032e-7
TX,48,0,1,FALSE,24.6,158,0,1,0,0,1,0,3.36,0,0,0,0,0,362,399,37,2,-10108.64197176152,3.281346384402124e-7
TX,43,1,1,FALSE,22.65,468,0,1,0,1,1,1,4,0,1,0,0,0,442,474,32,7,1027.3319637086984,2.9720000277831766e-7
TX,29,1,1,FALSE,49.09,501,0,1,1,1,1,0,8.5,0,1,0,0,0,392,424,32,11,5933.186464595077,2.917680693769619e-7
TX,65,1,1,FALSE,54.56,501,0,1,1,1,1,1,48.3,0,1,0,0,0,347,374,27,10,2038.3837066217675,2.917680693769619e-7
TX,31,1,1,FALSE,47.43,420,1,0,1,1,0,0,6.72,0,1,0,0,0,512,559,47,10,1207.0945832508478,3.129589114448371e-7
TX,29,1,1,FALSE,63.81,425,0,1,0,1,0,0,5.6,0,1,0,0,0,332,364,32,6,-7703.409638599989,2.944719535201899e-7
TX,38,1,1,FALSE,36.09,501,0,1,1,1,1,0,12.5,0,1,0,0,0,392,444,52,10,4243.423419330837,2.942358769561335e-7
TX,56,1,1,FALSE,54.56,501,0,1,1,1,0,0,10.71,0,1,0,0,0,467,474,7,10,2038.3837066217418,2.9153408398383237e-7
TX,59,1,1,FALSE,36.09,317,0,1,1,1,1,0,4.8,0,0,0,0,0,542,574,32,10,4123.8220230090155,2.932933950931204e-7
TX,37,1,1,FALSE,44.4,429,0,1,1,1,1,1,8.8,0,1,0,0,0,467,474,7,11,5645.063055378865,3.097191067376547e-7
TX,29,1,1,FALSE,36.19,146,0,1,0,1,1,0,5,0,0,0,0,0,302,424,122,6,-2067.3134085307365,3.0272946244190436e-7
TX,51,1,1,FALSE,28.23,475,0,1,0,1,1,1,5.6,0,1,1,0,0,275,309,34,6,-543.0641005994221,3.082347674483405e-7
TX,28,1,1,FALSE,54.92,382,1,0,0,1,0,0,5,0,1,0,0,0,377,384,7,8,-3216.8982109344306,2.9660488207130564e-7
TX,51,1,1,FALSE,24.6,152,0,1,0,1,0,1,2,0,0,0,0,0,542,559,17,6,191.65060990325765,3.039445947277273e-7
TX,45,1,1,FALSE,29.71,198,0,1,1,1,1,0,2.6,0,1,0,0,0,605,639,34,11,9579.352751478611,3.181345060327206e-7
TX,64,1,1,FALSE,47.88,501,0,1,0,1,1,1,6.08,0,1,0,0,0,422,454,32,6,-6671.180918829017,2.875839057923242e-7
TX,46,1,1,FALSE,33.82,501,0,1,1,1,1,0,7,0,1,0,0,0,605,619,14,10,7784.37366454318,3.1966490838879734e-7
TX,62,1,1,FALSE,36.09,376,1,0,0,1,0,1,5,0,1,0,0,0,362,384,22,7,-4035.81970673702,3.432202996122312e-7
TX,40,1,1,FALSE,21.76,341,0,1,0,1,0,0,4.5,0,0,1,0,0,845,854,9,6,-403.81900852871695,3.4445492662399686e-7
TX,29,1,1,FALSE,26.1,501,1,0,0,1,1,0,7,0,1,0,0,0,605,629,24,6,-4139.903666241146,2.930582300204548e-7
TX,55,1,1,FALSE,41.57,410,0,1,1,1,1,0,7.1,0,0,0,0,0,332,354,22,11,11907.31088149191,2.9624836178526196e-7
TX,48,0,1,FALSE,47.88,501,1,0,1,1,1,0,7.5,0,1,0,0,0,482,534,52,10,4208.34138749904,2.9204950799100254e-7
TX,46,1,1,FALSE,47.9,501,1,0,1,1,0,0,15.3,0,1,1,0,0,512,544,32,11,3883.8381005403935,2.909499119087618e-7
TX,60,1,1,TRUE,30.85,493,1,0,1,1,1,0,3.33,0,1,0,0,0,362,424,62,10,5379.958700750434,2.883929359979262e-7
TX,43,1,1,FALSE,47.88,393,0,1,0,1,0,0,5.2,0,1,0,0,0,845,859,14,6,-6671.180918829017,2.9899228713406545e-7
TX,65,1,1,FALSE,49.09,501,1,0,0,1,1,1,1.103,0,1,0,0,0,275,324,49,6,-7666.216418314987,2.9258844536105327e-7
TX,37,1,1,FALSE,24.95,73,0,1,0,1,1,0,2.5,0,0,0,0,0,377,409,32,7,2465.6969508619186,2.8874033444355364e-7
TX,47,0,1,FALSE,32.82,501,1,0,0,1,1,0,4.258,0,1,0,0,0,467,474,7,6,-2933.4778892785343,2.9575439818113556e-7
TX,37,1,1,FALSE,25.53,235,0,1,0,1,0,0,3.12,0,1,0,0,0,452,484,32,6,1288.829543406906,2.9388210440430523e-7
TX,56,1,1,FALSE,36.09,228,0,1,1,1,1,0,3.5,0,1,0,0,0,347,364,17,10,4243.423419330837,2.9553656128341037e-7
TX,40,1,1,FALSE,47.04,430,1,0,1,1,1,0,2.48,0,1,0,0,0,482,499,17,10,2280.505790748397,3.0443196536792466e-7
TX,45,1,1,FALSE,19.56,37,1,0,0,0,0,0,1.11,0,0,0,0,0,392,414,22,3,-7940.761036649179,3.185164408437764e-7
TX,29,1,1,FALSE,36.93,448,1,0,0,1,1,0,3.1,0,1,0,0,0,372,414,42,8,611.4707705855303,2.9648599600003723e-7
TX,57,1,1,FALSE,58.54,501,0,1,1,1,0,0,9.5,0,1,0,0,0,362,419,57,10,143.35706429051243,3.071260261689037e-7
TX,58,1,1,FALSE,66.55,501,1,0,1,1,1,0,12.575,0,1,0,0,0,422,429,7,10,238.0703457587806,2.9083321302375983e-7
TX,51,0,1,FALSE,46.67,238,1,0,0,1,1,1,4,0,0,0,0,0,452,474,22,6,-7090.813244761652,2.927406859239547e-7
TX,60,1,1,FALSE,65.75,501,1,0,1,1,1,0,2.9,0,1,0,0,0,387,409,22,10,4336.428964756451,2.8955250042122807e-7
TX,46,0,1,FALSE,15.54,198,1,0,0,0,0,1,2.83,0,1,0,0,0,482,489,7,2,-11774.466158323099,3.1672246535726446e-7
TX,41,1,1,FALSE,36.09,445,0,1,0,1,1,0,3.13,0,1,0,0,0,422,459,37,7,-4035.8197067370274,2.9624836178526196e-7
TX,43,0,1,FALSE,13.88,273,1,0,0,0,0,0,0.69,0,1,0,0,0,845,849,4,6,1107.8920160010312,2.9868092460598875e-7
TX,64,1,1,FALSE,29.13,275,0,1,0,1,1,0,3.1,0,1,1,0,0,995,1009,14,6,-682.9503164910038,3.0761832353121634e-7
TX,34,0,1,FALSE,47.3,157,1,0,0,1,0,0,0.8,0,0,0,0,0,542,564,22,8,-1416.2207779676537,3.0330319826340303e-7
TX,69,1,1,FALSE,60.08,501,1,0,0,1,1,0,6.4,0,1,0,0,0,392,414,22,8,-6486.541713523697,2.9459006031405276e-7
TX,69,1,1,FALSE,66.22,501,0,1,1,1,1,0,8.5,0,1,0,0,0,482,524,42,11,784.91543602823,2.9270582338411496e-7
TX,45,1,1,FALSE,35.78,202,1,0,0,1,0,0,4.1,0,1,0,0,0,497,519,22,6,-3775.932606263489,3.224891644947669e-7
TX,65,1,1,FALSE,66.22,501,1,0,1,1,0,0,9.1,0,1,0,0,0,452,484,32,11,784.91543602823,2.9118344515634496e-7
TX,27,1,1,FALSE,56.44,501,0,1,0,1,0,0,2.1,0,1,0,0,0,392,419,27,7,-5228.338665627118,2.9648599600003723e-7
TX,30,0,1,FALSE,28.12,257,1,0,0,1,0,0,5.29,0,0,1,0,0,542,559,17,7,282.8311795499958,3.130058530440847e-7
TX,58,1,1,FALSE,65.06,501,0,1,1,1,0,0,10.1,0,1,0,0,0,452,469,17,11,571.2767764532637,3.0248699956036145e-7
TX,47,1,1,FALSE,60.08,234,0,1,1,1,0,0,4.8,0,1,0,0,0,422,444,22,11,1662.6937744508955,2.9553656128341037e-7
TX,65,1,1,FALSE,63.81,501,0,1,0,1,1,1,11.004,0,1,0,0,0,452,489,37,7,-4983.529062017973,2.9506294464755926e-7
TX,61,1,1,FALSE,64.56,501,0,1,1,1,1,0,9,0,1,0,0,0,482,504,22,11,2795.491619257751,3.030935086810297e-7
TX,39,1,1,FALSE,61.07,105,0,1,0,1,0,0,3.5,0,0,1,0,0,815,824,9,8,-4130.471308657106,3.0602113839842723e-7
TX,59,1,1,FALSE,13.88,179,1,0,0,0,1,0,2,0,1,0,0,0,725,744,19,2,-10075.515693335576,2.9518128010890897e-7
TX,31,1,1,FALSE,37.32,309,0,1,0,1,1,1,7.5,0,1,0,0,0,1025,1039,14,8,9725.462827931882,3.1597856135564385e-7
TX,55,0,1,FALSE,53.79,501,0,1,1,1,1,0,48.3,0,1,0,0,0,422,434,12,10,383.6605470603099,2.9227972240482676e-7
TX,45,1,1,FALSE,63.81,287,1,0,1,1,1,0,5.7,0,1,0,0,0,482,514,32,10,3176.1126677280663,3.257278585021385e-7
TX,24,1,1,FALSE,24.87,201,0,1,0,1,0,0,2,0,0,1,0,0,605,614,9,8,1748.8045002557446,3.0067449513142934e-7
TX,26,1,1,FALSE,32.82,115,1,0,0,1,0,0,1.52,0,1,0,0,0,442,459,17,7,-213.5973126965182,3.237808846773457e-7
TX,43,1,1,FALSE,47.88,501,0,1,0,1,0,0,7.5,0,0,0,0,0,422,499,77,6,-6671.1809188290135,2.943538924067728e-7
TX,49,1,1,FALSE,47.04,247,1,0,0,1,1,0,2.7,0,1,0,0,0,437,454,17,7,-1950.5661420407705,2.9518128010890897e-7
